SentenceId	View	Opinion
S34649	东风悦达起亚	neu
S34649	k5	neu
S34649	k3	neu
S34650	宝马	neu
S34651	桑塔纳	neu
S34651	夏利	neu
S34651	帕萨特	neu
S34652	起亚	neu
S34653	本田	neu
S34653	奥德赛	neu
S34653	艾力绅	neu
S34654	宝马	neu
S34655	朗行	neu
S34656	别克	neu
S34657	福克斯	neu
S34658	通用sierra	neu
S34658	雪佛兰silverado	neu
S34658	福特f系列	neu
S34658	道奇ram	neu
S34659	奥迪	neu
S34660	众泰	neu
S34660	长安	neu
S34661	君越	neu
S34662	保时捷	neu
S34662	奔驰	neu
S34662	宝马	neu
S34662	奥迪	neu
S34663	雅阁	neu
S34664	大众菠罗	neu
S34665	奥迪	neu
S34666	野马	neu
S34667	江铃	neu
S34667	福特	neu
S34668	东风雪铁龙	neu
S34669	汉兰达	neu
S34670	宝马x2	neu
S34671	广汽丰田	neu
S34672	悦翔v3	neu
S34673	途观	neu
S34674	瑞风s3	neu
S34675	长安马自达	neu
S34676	标致	neu
S34677	思铂睿	pos
S34677	宝马3	neu
S34678	逍客虎	neu
S34679	卡罗拉	neu
S34680	逍客	neu
S34681	兰博基尼	neu
S34682	雪佛兰	neu
S34683	劳斯莱斯	neu
S34684	mg名爵	neu
S34685	众泰极光	neu
S34685	陆风x7	neu
S34686	凯美瑞	neu
S34687	奥迪q5	neu
S34688	宝马	neu
S34689	探险者	neu
S34690	奔驰	neu
S34690	英菲尼迪	neu
S34691	丰田	neu
S34692	福特	neu
S34693	哈佛h6c	neu
S34693	广汽传祺gs4	neu
S34693	吉利博越	neu
S34694	奥迪	neu
S34695	轩逸	neu
S34696	高尔夫7	neu
S34697	奔驰	neu
S34697	宝马	neu
S34698	本田	neu
S34699	大众	neu
S34699	奥迪	neu
S34699	宝马	neu
S34699	奔驰	neu
S34700	迈腾	neu
S34701	丰田	neu
S34702	大众	neu
S34703	丰田	neu
S34703	宝马	neu
S34704	bmw	neu
S34704	奔驰amg	neu
S34705	雷诺	neu
S34706	法拉利	neu
S34707	奥迪q5	pos
S34708	伊兰特	neu
S34709	大众	neu
S34709	帕萨特	neu
S34709	迈腾	neu
S34710	帕杰罗	neu
S34711	雷凌卡罗拉	neu
S34712	昂科威	neu
S34713	大众朗逸	neu
S34713	别克英朗	neu
S34713	日产轩逸	neu
S34713	别克昂科拉	neu
S34713	雪佛兰创酷	neu
S34713	雪铁龙cx3	neu
S34714	ｍｋ１	pos
S34714	甲壳虫	neu
S34714	大众	neu
S34715	科鲁兹	neu
S34715	奥迪a6	neu
S34716	东风日产	neu
S34717	蒙迪欧	neu
S34718	福特	neu
S34718	福睿斯	neu
S34719	卡罗拉	neu
S34719	威驰	neu
S34720	丰田	neu
S34721	lannia蓝鸟	neu
S34722	福克斯rs	neu
S34723	捷达	neu
S34723	桑塔纳	neu
S34724	富康	neu
S34725	福克斯	neg
S34726	雪佛兰	neu
S34726	科鲁兹	neu
S34727	沃尔沃	neu
S34728	长安铃木	neu
S34729	高尔夫阿兰	neu
S34730	奥迪s3	neu
S34731	雪佛兰	neu
S34732	皇冠	neu
S34733	福美来	neu
S34734	揽胜	neu
S34735	东风雪铁龙	neu
S34735	c4l	neu
S34736	奥迪a6	neu
S34737	宝马	neu
S34738	途观	neu
S34739	本田x-rv	neu
S34739	缤智	neu
S34740	比亚迪秦ev	neu
S34740	帝豪ev	neu
S34740	江淮iev5	neu
S34741	索纳塔	neu
S34742	逍客	neu
S34743	奔驰	neu
S34743	宝马	neu
S34743	凯迪拉克	neu
S34744	凯越	neu
S34745	比亚迪	neu
S34746	瑞风s3	neu
S34747	宝马	neu
S34747	m2	neu
S34747	m3	neu
S34747	m4	neu
S34748	丰田卡罗拉	neu
S34749	高尔夫	neu
S34750	伊兰特	neg
S34751	玛莎拉蒂	neu
S34752	s90	neu
S34752	沃尔沃	neu
S34753	起亚	neu
S34753	起亚k900	neu
S34754	轩逸	neu
S34755	君越	pos
S34756	奥迪a8l	neu
S34756	劳斯莱斯幻影	neu
S34756	宾利慕尚	neu
S34757	景程	neu
S34757	雪佛兰	neu
S34758	昂克赛拉	neu
S34759	君越	neu
S34759	迈腾	neu
S34760	福克斯	neu
S34761	英朗	pos
S34762	smart	neu
S34763	吉利	neu
S34764	迈巴赫	neu
S34765	朗逸	neg
S34766	英致g5	pos
S34767	兰德酷路泽	neu
S34768	奥迪q5	neu
S34769	大众朗逸	neu
S34770	福特野马	neu
S34771	大众	neu
S34772	标致	neu
S34772	5008	neu
S34772	本田	neu
S34772	思域	neu
S34772	铃木	neu
S34772	锋驭	neu
S34772	路虎	neu
S34772	发现	neu
S34773	传祺gs4	neu
S34774	别克昂科威	pos
S34775	本田civictourer	neu
S34776	一汽大众	neu
S34777	本田	neu
S34778	雷克萨斯	neu
S34779	别克	neu
S34780	比亚迪	neu
S34781	gk5	neu
S34782	福特	neu
S34782	全顺	neu
S34783	雪佛兰	neu
S34783	equinox	neu
S34784	宝马	neu
S34785	昂科拉	neu
S34785	翼博	neu
S34785	xrv	neu
S34786	宝来	neu
S34787	大众帕萨特	neu
S34788	福特撼路者	neu
S34789	福克斯	neu
S34790	大众	neu
S34790	江淮	neu
S34791	别克昂科威	neu
S34792	哈弗	pos
S34793	皇冠	neu
S34793	丰田皇冠	neu
S34794	大众	neu
S34795	劲炫	neu
S34795	缤智	neu
S34796	科鲁兹	neu
S34796	英朗	neu
S34797	红旗	neu
S34798	长安	neu
S34799	英菲尼迪	neu
S34800	比亚迪	neu
S34800	丰田卡罗拉	neu
S34801	帕萨特	neu
S34802	北汽幻速	neu
S34803	福特	neu
S34804	迈腾	neu
S34805	哈弗	neu
S34806	凯越	neu
S34807	帕萨特	neu
S34808	丰田	neu
S34809	起亚k5	neu
S34810	捷达	neu
S34811	欧宝astrah	neu
S34811	vauxhallcorsavxr	neu
S34812	福特福睿斯	neu
S34813	天籁	neu
S34814	众泰	neu
S34815	布加迪	neu
S34816	捷豹	neu
S34817	奥迪	neu
S34818	宝马	neu
S34819	绅宝d系列	neu
S34820	丰田	neu
S34821	雪佛兰乐风rv	neu
S34822	奥迪q5	neu
S34823	酷威	neu
S34824	梅赛德斯-奔驰	neu
S34825	奥迪	neu
S34826	雷诺	neu
S34827	红旗	neu
S34828	宝马3系	neg
S34829	本田雅阁	neu
S34829	丰田	neu
S34830	哈弗	pos
S34831	雷克萨斯	pos
S34832	现代伊兰特	neu
S34833	林肯mkc	neu
S34833	福特	neu
S34834	别克	neu
S34835	逍客	neu
S34836	蓝鸟	neu
S34837	雷凌	neu
S34838	奇骏	neg
S34839	宝来	neu
S34839	朗逸	neu
S34840	长安福特	neu
S34840	东风悦达起亚	neu
S34840	吉利	neu
S34840	宝骏	neu
S34840	上汽大众斯柯达	neu
S34840	东风日产	neu
S34841	雪佛兰	neu
S34842	别克	neu
S34843	君越	neu
S34844	众泰	neu
S34845	迈锐宝	neg
S34846	梅赛德斯-奔驰	neu
S34847	哈弗h6	neu
S34848	胜达	pos
S34849	福特	neu
S34850	奥迪	neu
S34851	奥迪80	neu
S34851	a4l	neu
S34852	奥迪	neu
S34853	雪铁龙	neu
S34854	丰田	neu
S34854	吉利	neu
S34855	瑞风s3	neu
S34856	丰田	neu
S34856	一汽丰田	neu
S34857	福特	neu
S34858	威驰	neu
S34859	gls	neu
S34859	路虎揽胜	neu
S34859	雷克萨斯lx570	neu
S34859	英菲尼迪qx80	neu
S34859	凯迪拉克凯雷德	neu
S34860	传祺ga6	neu
S34861	福克斯	neu
S34862	别克君越	neu
S34863	jeep	neu
S34863	林肯	neu
S34864	奥迪q5	neu
S34865	速派	neg
S34866	众泰	neu
S34867	伊兰特	neu
S34868	爱丽舍	neu
S34869	宝马	neu
S34870	大众	neu
S34871	东风标致	neu
S34872	smart	neu
S34873	x1	neu
S34873	宝马	neu
S34874	途胜	pos
S34875	奥迪	neu
S34876	名图	neu
S34877	帕萨特	neu
S34877	奥迪a4l	neu
S34878	广汽丰田凯美瑞	neu
S34879	东风日产	neu
S34879	启辰	neu
S34879	楼兰	neu
S34879	t70x	neu
S34880	奔驰	neu
S34880	宝马	neu
S34880	凯越	neu
S34881	audi奥迪	neu
S34882	朗逸	pos
S34883	福特	neu
S34884	阿尔法罗密欧	neu
S34884	giuliaveloce	neu
S34885	兰德酷路泽	neu
S34886	奇瑞威麟x5	neu
S34886	jeep牧马人	neu
S34887	奥迪	neu
S34888	福特	neu
S34889	宝马z4	neu
S34890	途观	neu
S34891	f-150	neu
S34892	长安铃木	neu
S34893	广汽三菱欧蓝德	neu
S34894	哈弗	neu
S34895	长安福特	neu
S34896	兰博基尼lamborghini	neu
S34897	雅阁	neu
S34897	accord	neu
S34897	civic	neu
S34897	思域	neu
S34897	honda	neu
S34898	广汽传祺	neu
S34899	标致	neu
S34900	凌渡	neu
S34901	明锐	neu
S34902	幻速s3l	neu
S34902	雷克萨斯	neu
S34903	长安	neu
S34904	尼桑蓝鸟	neu
S34905	jeep	neu
S34905	起亚	neu
S34905	大众	neu
S34906	众泰	neu
S34907	比亚迪宋	neu
S34908	宝马	neu
S34909	迈锐宝	neu
S34910	斯柯达	neu
S34911	福特锐界	neu
S34912	别克君越	neu
S34912	君越	neu
S34913	本田	neu
S34914	思域	neu
S34914	雅阁	neu
S34914	君越	neu
S34915	菲亚特	neu
S34916	荣威550	neu
S34916	荣威	neu
S34916	荣威rx5	neu
S34916	别克昂科威	neu
S34917	瑞纳	neg
S34918	rav4	pos
S34919	中华v5	neu
S34920	悦动	neu
S34921	宝马	neu
S34922	昂克赛拉	neu
S34923	福特	neu
S34924	奥迪q5	neu
S34925	马自达3	neu
S34926	rc211	neu
S34926	本田	neu
S34927	丰田	neu
S34927	威驰	neu
S34928	大众	neu
S34928	奥迪	neu
S34929	途观	neu
S34930	高尔夫	neu
S34930	一汽-大众	neu
S34931	大众	neu
S34932	别克英朗	neu
S34933	宝骏310	neu
S34933	宝骏	neu
S34934	brz	neu
S34934	力狮	neu
S34935	大众	neu
S34935	甲壳虫	neu
S34936	英致g5	neu
S34937	奔驰	neu
S34937	宝马	neu
S34938	宝马5x	neu
S34939	骊威	neu
S34940	逍客	neu
S34940	xrv	neu
S34941	奥迪a4l	neu
S34942	高尔夫	neu
S34943	gl8	neu
S34943	奥德赛	neu
S34944	沃尔沃	neu
S34945	轩逸	neu
S34946	长安cs75	neu
S34947	东风赛纳	neu
S34948	奥迪q5	neu
S34949	哈弗h2	neu
S34949	哈弗	neu
S34950	大众	neu
S34951	众泰	neu
S34952	长安铃木	neu
S34953	威朗	neu
S34954	凌渡	neu
S34955	哈弗	neu
S34956	帕萨特	neu
S34956	迈腾	neu
S34957	凯迪拉克	neu
S34958	雪铁龙	neu
S34959	途观	neu
S34960	路虎	neu
S34961	凯迪拉克	neu
S34962	哈弗	neu
S34963	比亚迪	neu
S34964	阿尔法罗密欧	neu
S34965	汉兰达	neu
S34966	奥迪a8	neu
S34967	现代圣达菲	neu
S34968	劳斯莱斯	neu
S34969	速腾	neu
S34970	途观	neu
S34971	雪佛兰	neu
S34972	帕萨特	neu
S34973	锋驭	neu
S34974	上汽大众	neu
S34975	东风悦达起亚	neu
S34976	本田奥德赛	neu
S34977	mini	neu
S34977	宝马	neu
S34977	甲壳虫	neu
S34977	昂科拉	neu
S34978	福特	neu
S34978	沃尔沃	neu
S34978	现代	neu
S34979	迈腾	neg
S34980	昂科拉	neu
S34981	比亚迪	neu
S34982	吉利金刚	neu
S34982	金刚	neu
S34982	吉利	neu
S34983	奥迪	neu
S34984	凯美瑞	neu
S34985	保时捷	neu
S34986	速腾	neu
S34987	别克昂科威	pos
S34988	东风雪铁龙	neu
S34989	飞度	neu
S34990	长安cs15	neu
S34991	君越	neu
S34992	mg3	neu
S34993	众泰	neu
S34994	伊兰特	neg
S34995	速腾	neu
S34996	轩逸	neu
S34997	北汽幻速h3f	neu
S34998	沃尔沃	neu
S34999	威朗	neu
S35000	飞度	neu
S35000	polo	neu
S35001	玛莎拉蒂	neu
S35001	法拉利	neu
S35001	兰博基尼	neu
S35002	卡罗拉	neu
S35003	比亚迪宋	neu
S35003	h6	neu
S35004	雪铁龙	neu
S35005	东风雪铁龙c2	neu
S35006	雪铁龙c6	neu
S35007	天籁	neu
S35008	吉姆尼	neu
S35009	奔驰ml	neu
S35009	宝马x5	neu
S35010	比亚迪g3	neu
S35011	凯翼x3	neu
S35011	长安cs35	neu
S35012	马自达	pos
S35013	途安	neu
S35014	丰田致炫	neu
S35015	君越	neu
S35016	奥迪c7	neu
S35017	宝骏	neu
S35018	雪铁龙	neu
S35019	速腾	neu
S35020	奥迪	neu
S35020	宝马	neu
S35020	奔驰	neu
S35020	劳斯菜斯	neu
S35021	讴歌rdx	neu
S35022	哈弗h6	neu
S35023	福特	neu
S35024	君威	neu
S35025	上海大众	neu
S35026	蓝鸟	neu
S35027	哈弗	neu
S35028	丰田	neu
S35029	飞度	neu
S35030	宝马	neu
S35031	法拉利	neu
S35031	梅赛德斯	neu
S35032	威驰	neu
S35033	东风	neu
S35033	桑塔纳	neu
S35033	起亚	neu
S35034	凯迪拉克	neu
S35035	明锐	neu
S35036	奥迪	neu
S35036	大众	neu
S35037	奥迪	neu
S35038	宝马	neu
S35039	昂科威	neu
S35040	凯美瑞	neu
S35041	凯迪拉克	neu
S35042	君越	neu
S35043	上海大众	neu
S35044	哈弗h7	neu
S35045	大众	neu
S35046	长安福特	neu
S35047	雷克萨斯	neu
S35048	起亚	neu
S35048	k5	neu
S35049	雪铁龙	neu
S35049	雪铁龙c4世嘉	neu
S35050	奔驰	neu
S35050	宝马	neu
S35050	科鲁兹	neu
S35050	汉腾	neu
S35050	昂克赛拉	neu
S35051	卡罗拉	neu
S35052	奥迪q7	neu
S35053	速腾	neu
S35054	威驰	neu
S35055	福特金牛座	pos
S35056	捷豹路虎	neu
S35057	特斯拉	neu
S35057	福特	neu
S35058	马自达6	neu
S35059	大众	neu
S35060	爱丽舍	neu
S35060	雪铁龙zx	neu
S35061	宝马	neu
S35062	沃尔沃s80	neu
S35063	法拉利	neu
S35064	奥迪r8	neu
S35065	宝马	neu
S35066	陆风	neu
S35067	卡罗拉	neu
S35067	威驰	neu
S35068	天籁	neu
S35069	奥迪rs7	neu
S35069	日产gtr	neu
S35070	乐风rv	pos
S35071	轩逸	neu
S35072	博瑞	pos
S35072	沃尔沃	neu
S35073	福睿斯	neu
S35074	vios威驰	neu
S35075	福睿斯	neu
S35076	昂克赛拉	neu
S35077	308s	neu
S35078	一汽马自达	neu
S35079	奥迪a4	neu
S35080	奔驰	neu
S35080	奥迪	neu
S35081	宝马3gt	neu
S35081	宝马5gt	neu
S35081	思域	neu
S35082	特斯拉	neu
S35082	沃尔沃	neu
S35082	奥迪	neu
S35082	宝马	neu
S35082	奔驰	neu
S35083	丰田	neu
S35084	赛欧	neu
S35085	大众	neu
S35085	高尔夫7	neu
S35086	别克gl8	neu
S35087	长安	neu
S35088	爱丽舍	neu
S35089	宝马	neu
S35090	吉利	pos
S35091	锋驭	neu
S35092	奥迪	neu
S35093	途观	neu
S35093	斯柯达yeti	neu
S35094	飞度	neu
S35094	锋范	neu
S35094	缤智	neu
S35095	科鲁兹	neu
S35096	路虎	neu
S35097	雪铁龙	neu
S35098	宝马	neu
S35099	哈弗f2	neu
S35099	哈弗h2s	neu
S35100	英朗	neu
S35101	大众	neu
S35101	迈腾	neu
S35101	帕萨特	neu
S35101	宝来	neu
S35101	朗逸	neu
S35102	传祺gs4	neu
S35103	奥迪a3	pos
S35104	雪佛兰科尔维特	neu
S35105	奔驰	neu
S35105	奥迪	neu
S35106	轩逸	neu
S35107	飞度	pos
S35108	帝豪ev	neu
S35109	哈弗h2	neu
S35110	英朗	pos
S35110	轩逸	pos
S35110	速腾	pos
S35111	三菱欧蓝德	neu
S35111	广汽三菱	neu
S35112	x-90	neu
S35112	铃木	neu
S35113	大众passt	neu
S35114	宝马	neu
S35114	保时捷	neu
S35115	广汽传祺	neu
S35116	蒙迪欧	neu
S35117	比亚迪	neu
S35118	起亚	neu
S35119	本田	neu
S35120	别克	neu
S35121	宝马5系	neu
S35122	威驰	pos
S35123	君越	neu
S35124	大众高尔夫gti	neu
S35125	丰田	neu
S35125	普锐斯	neu
S35126	林肯	pos
S35127	东南dx7	neu
S35128	哈弗h2	neu
S35129	北汽幻速	neu
S35130	大众	neu
S35131	昂克赛拉	neu
S35132	标致雪铁龙	neu
S35133	昂科威	neu
S35134	宝马x3	neu
S35135	小4	pos
S35135	奥迪	neu
S35136	花冠	neu
S35137	丰田卡罗拉	neu
S35138	威朗gs	neu
S35138	欧宝	neu
S35138	雅特	neu
S35139	威驰	neu
S35140	奔驰r级	neu
S35141	东风雪铁龙	neu
S35141	东风标致	neu
S35142	欧蓝德	neu
S35143	捷达	neu
S35143	m6	neu
S35144	别克	neu
S35145	君越	neu
S35146	奥迪rs3	neu
S35147	东风	neu
S35147	长安	neu
S35147	上汽	neu
S35148	蒙迪欧	neu
S35149	凯迪拉克	neu
S35149	雷克萨斯	neu
S35150	丰田	neu
S35151	沃尔沃	neu
S35152	科鲁兹	neu
S35153	东风风度mx5	neu
S35154	长安cs15	neu
S35154	福特翼搏	neu
S35155	途观	neu
S35156	铃木	neu
S35156	suzuki	neu
S35157	福特	neu
S35158	路虎	neu
S35159	宝马	neu
S35160	瑞风s3	neu
S35161	雪佛兰	neu
S35162	英菲尼迪q70	neu
S35163	奥迪s8	neu
S35164	奥迪a8	neu
S35164	兰博基尼	neu
S35165	吉利	neu
S35165	搏越	neu
S35165	gs4	neu
S35165	cs75	neu
S35166	吉利	neu
S35166	沃尔沃	neu
S35167	奔驰	neu
S35167	宝马	neu
S35167	雷克萨斯	neu
S35167	皇冠	neu
S35167	大众	neu
S35167	丰田	neu
S35168	宝马	neu
S35168	路虎	neu
S35169	比亚迪e5	pos
S35170	雅阁	neu
S35171	本田crv	neu
S35172	宝马	neu
S35172	捷豹	neu
S35172	奥迪	neu
S35173	朗逸	neu
S35174	奥迪tt	neu
S35175	野帝	neu
S35176	轩逸	neu
S35177	雪铁龙	neu
S35178	迈腾	neu
S35179	保时捷	neu
S35179	桑塔纳	neu
S35180	英朗	neu
S35181	哈弗h7	neu
S35182	科鲁兹	neu
S35183	宝马525	neg
S35184	奥拓	neu
S35184	奥迪	neu
S35185	雪铁龙c4世嘉	pos
S35186	别克	neu
S35186	凯迪拉克	neu
S35187	君越	neu
S35188	现代	neg
S35189	cs75	neu
S35190	帝豪	neu
S35190	远景	neu
S35190	金刚	neu
S35190	gx7	neu
S35191	科鲁兹	neu
S35192	劳斯莱斯	neu
S35193	兰博基尼	neu
S35194	昂科威	neu
S35194	君越	neu
S35195	大众	neu
S35196	宝来	neu
S35197	速腾	neu
S35197	飞度	neu
S35198	五菱宝骏	neu
S35199	广汽传祺	neu
S35200	北汽幻速	pos
S35201	宝骏560	neu
S35202	捷达	neu
S35203	哈弗	neu
S35204	标致508	neu
S35205	翼虎	pos
S35206	大切	neu
S35206	牧马人	neu
S35207	宝马	neu
S35208	雅力士	neu
S35209	名图	neu
S35210	奥迪	neu
S35211	科鲁兹	pos
S35212	福特	neu
S35213	大众迈腾	neu
S35214	宝骏730	pos
S35215	北汽幻速	neu
S35216	c6	neu
S35216	迈腾b8	neu
S35216	君越	neu
S35216	福特金牛座	neu
S35216	帕萨特	neu
S35216	雅阁	neu
S35216	凯美瑞	neu
S35217	爱丽舍	neu
S35218	丰田	neu
S35219	捷豹ftype	neu
S35220	汉兰达	neu
S35221	思域	neu
S35221	雅阁	neu
S35221	cr-z	neu
S35221	讴歌	neu
S35222	哈弗	neu
S35223	东风标致	neu
S35224	飞度	neu
S35225	朗逸	pos
S35226	迈腾	neu
S35227	锋驭	neu
S35228	宝马s1000rr	neu
S35229	比亚迪宋	neu
S35229	哈弗h6	neu
S35229	奥迪a8	neu
S35229	宝马7系	neu
S35230	伊兰特	neu
S35231	宝马m2	neu
S35232	xr-v	neu
S35232	本田缤智	pos
S35233	奇骏	neu
S35234	君越	neu
S35235	比亚迪	neu
S35236	吉利	neu
S35236	帝豪	neu
S35236	全球鹰	neu
S35237	本田	neu
S35238	英朗	neu
S35239	博越	neu
S35239	帝豪gl	neu
S35239	吉利	neu
S35240	福特	neu
S35241	昂科威	neu
S35241	自由光	neu
S35242	奥迪	neu
S35243	东风悦达起亚	neu
S35244	长城	neu
S35244	途观	neu
S35244	crv	neu
S35245	东风标致	neu
S35246	丰田	neu
S35247	福特撼路者	neu
S35248	日产	neu
S35248	雷诺	neu
S35249	丰田	neu
S35250	三菱帕杰罗	neu
S35251	福克斯	neu
S35252	夏利	neu
S35252	奇瑞qq	neu
S35253	凯雷德	neu
S35253	qx56	neu
S35254	马自达	neu
S35254	菲亚特	neu
S35254	mazdamx-5	neu
S35255	现代	neu
S35256	宝马	neu
S35257	铃木	neu
S35258	xts	neu
S35259	宝骏310	neu
S35259	上汽通用五菱	neu
S35260	斯柯达	neu
S35261	宝马	neg
S35262	奥迪a4	neu
S35263	东风标致	neu
S35264	锋驭	neu
S35265	雷克萨斯	neu
S35266	日产gt-r	neu
S35266	迈凯伦570s	neu
S35266	捷豹f-typesvr	neu
S35266	保时捷911carreras	neu
S35267	捷豹路虎	neu
S35268	广汽丰田	neu
S35269	福特	neu
S35270	君威	neu
S35271	本田	neg
S35272	三菱	neu
S35272	翼神	neu
S35273	本田思域	neu
S35274	奔驰	neu
S35274	宝马	neu
S35274	奥迪	neu
S35275	哈弗	neu
S35276	名图	pos
S35277	奥迪s8	neu
S35278	捷达	neu
S35279	君威	neu
S35280	科鲁兹	neg
S35281	rav4荣放	neu
S35282	丰田	neu
S35283	福特	neu
S35284	夏朗	neu
S35284	途安	neu
S35285	大众	neu
S35286	crv	neu
S35286	汉兰达	neu
S35286	霸道	neu
S35287	宝来	neu
S35288	君越	neu
S35289	宝马x5	neu
S35290	君越	neu
S35291	途胜	neu
S35292	萨博900spg	neu
S35293	标志2008	neg
S35293	标志3008	neu
S35293	长安cs75	neu
S35294	东风日产	neu
S35295	宝马	neu
S35296	瑞风s2	pos
S35297	捷达	neu
S35297	雪铁龙	neu
S35297	马自达６	neu
S35298	傲虎	pos
S35298	睿翼	neg
S35299	凯美瑞	pos
S35299	雅阁	neu
S35299	速派	neu
S35300	莱斯莱斯	neu
S35300	宾利	neu
S35301	金牛座	neg
S35302	jeep大切诺基	pos
S35303	途观	neu
S35304	宝马	neu
S35305	红旗h7	neu
S35306	讴歌nsx	neu
S35307	福特猛禽f150	pos
S35308	比亚迪唐	neu
S35309	大众	neu
S35309	别克	neu
S35310	比亚迪宋	neu
S35310	哈弗h6	neu
S35311	大众	neu
S35312	丰田	neu
S35312	日产	neu
S35312	本田	neu
S35312	马自达	neu
S35312	铃木	neu
S35312	三菱	neu
S35313	哈弗h2	neu
S35314	帕萨特	neu
S35315	北汽幻速s3l	neu
S35316	轩逸	neu
S35317	富康	neu
S35317	福美来	neu
S35318	法拉利	neu
S35318	兰博基尼	neu
S35319	桑旅	neu
S35319	捷达王	neu
S35320	tl7013	neu
S35320	兰博基尼	neu
S35321	ix35	neu
S35322	朗逸	neu
S35322	普桑	neu
S35323	五菱	neu
S35324	福特金牛座	pos
S35325	纳智捷锐三	neu
S35326	雪佛兰	neu
S35327	比亚迪	neu
S35328	东风日产	neu
S35329	雷诺	neu
S35329	东风	neu
S35330	高尔夫	neu
S35331	雷凌	neu
S35332	翼虎	neu
S35333	雅阁	neu
S35334	比亚迪唐	neu
S35335	红旗h7	neu
S35336	宝马五系	neu
S35337	凯迪拉克	neu
S35338	甲壳虫	neu
S35338	mini	neu
S35338	雪铁龙2cv	neu
S35339	法拉利	neu
S35340	上汽大众	neu
S35341	野马	neu
S35342	奇骏	neu
S35343	哈弗	neu
S35344	宝马	neu
S35345	科鲁兹	neu
S35346	minicoopers	neu
S35347	东风日产	neu
S35348	雪铁龙	neu
S35348	c4	neu
S35349	长安cs75	pos
S35349	传奇gs4	neu
S35350	奥迪a1	neu
S35350	a3	neu
S35351	帕萨特	neu
S35352	君越	neu
S35353	丰田rav4	neu
S35354	福特福克斯	neu
S35354	翼博	neu
S35354	嘉年华	neu
S35355	宝马	neu
S35356	宝马x5	neu
S35357	迈锐宝xl	neu
S35358	福克斯	neu
S35359	传祺gs4	neu
S35359	荣威	neu
S35360	江淮瑞风	neu
S35361	宝骏310	neu
S35362	长安福特	neu
S35363	雷克萨斯	neu
S35364	捷达	neu
S35365	凌渡280	neu
S35366	起亚	neu
S35367	众泰	neu
S35368	广汽丰田	neu
S35369	大众	neu
S35370	奔驰e级	neu
S35371	东风悦达起亚	neu
S35372	哈弗h2	neu
S35373	雅阁	neu
S35373	奥德赛	neu
S35374	雷诺风朗	neu
S35375	宝骏560	neu
S35376	速腾	neu
S35377	哈弗	neu
S35378	x3	neu
S35378	宝马	neu
S35379	锐志	neu
S35380	比亚迪秦	neu
S35381	幻速s3l	neu
S35382	东风标致301	neu
S35383	索纳塔九	neu
S35384	兰博基尼lp670-4sv	neu
S35384	法拉利599gto	neu
S35385	昂克赛拉	neu
S35386	奥迪	neu
S35387	欧蓝德	neu
S35387	cr-v	neu
S35388	东风日产启辰	neu
S35389	宝骏730	pos
S35390	速腾	neu
S35391	高尔夫7	neg
S35392	雪铁龙ds19	neu
S35393	众泰5008	neu
S35394	速腾	neu
S35395	雪佛兰	neu
S35395	科迈罗	neu
S35396	大众polo	neu
S35397	朗行	neu
S35397	宝来	neu
S35398	马自达cx-4	neu
S35399	gk5	neu
S35400	长安cs75	neu
S35401	北京现代ix25	neu
S35402	大众	neu
S35403	悦动	neu
S35404	polo	neu
S35405	途安l	neu
S35406	奥迪a5	neu
S35407	雷克萨斯	neu
S35408	朗行	neu
S35409	雪佛兰爱唯欧	neu
S35410	捷豹	neu
S35411	x2	neu
S35411	宝马	neu
S35412	宝马5系	neu
S35413	bj2020	neu
S35413	北京吉普	neu
S35413	克莱斯勒	neu
S35414	帕萨特	neu
S35415	英菲尼迪	neu
S35415	qxsportinspirationconcept	neu
S35416	凯迪拉克	neu
S35417	别克	neu
S35418	君越	pos
S35419	高尔夫	neu
S35420	君威	neu
S35421	天籁	neu
S35422	奥迪	neu
S35422	丰田	neu
S35423	汉兰达	neu
S35424	奥迪	neu
S35425	途观	pos
S35426	宝马x5	neu
S35427	福克斯	neu
S35428	宝马	neu
S35429	福克斯rs	neu
S35430	科帕奇	neu
S35431	瑞纳	neu
S35431	悦纳	neu
S35432	兰博基尼aventador	neu
S35433	骐达	neu
S35434	雅阁	neu
S35435	一汽丰田	pos
S35436	雅阁	neu
S35437	凯越	neu
S35438	丰田酷路泽	neu
S35438	雷克萨斯lx	neu
S35439	奥迪a7	neu
S35440	奇瑞eq	neu
S35440	北汽ev200	neu
S35440	江淮iev5	neu
S35440	荣威e50	neu
S35441	森林人	pos
S35442	观致	neu
S35443	乐驰	neu
S35444	飞度	neu
S35445	福特mustang	neu
S35446	一汽丰田卡罗拉	neu
S35447	东风雪铁龙	neu
S35448	奥迪q5	neu
S35449	s6	neu
S35450	雅阁	neu
S35451	长安马自达	pos
S35452	速腾	neg
S35453	五菱宝骏	neu
S35454	gl8	neu
S35454	大捷龙	neu
S35454	华颂7	neu
S35454	大通g10	neu
S35455	别克凯越	pos
S35456	保时捷	neu
S35456	奥迪	neu
S35457	迈腾	neu
S35458	明锐	neu
S35459	海马m6	neu
S35460	福特f150	neu
S35460	福特猛禽	neu
S35460	道奇公羊ram1500	neu
S35461	奥迪a6l	neu
S35462	奥迪q5	neu
S35463	三菱	neu
S35464	途观	pos
S35465	揽胜	neu
S35466	兰博	neu
S35466	众泰	neu
S35467	大众	neu
S35467	保时捷	neu
S35468	保时捷	neu
S35469	驭胜s330	neu
